data,uf,canal,categoria,segmento,produto,quantidade,receita,custo,lucro,ano,mes,mes_nome,trimestre,dia_semana,margem_lucro,ticket_unitario,status_lucro
2023-07-16 21:16:55.606242496,RJ,Representante,Eletrônicos,Distribuidor,Produto_8,8,13332.341077645971,11037.989182529003,2294.35189511697,2023,7,July,3,Sunday,17.21,1666.54,Lucrativo
2023-07-18 01:19:31.188475390,MG,Online,Acessórios,Corporativo,Produto_77,8,8228.148821653596,5250.18174936603,2977.967072287566,2023,7,July,3,Tuesday,36.19,1028.52,Lucrativo
2023-07-18 08:20:10.084033614,BA,Loja Física,Móveis,Distribuidor,Produto_96,5,10917.69961074554,8889.476536384389,2028.2230743611508,2023,7,July,3,Tuesday,18.58,2183.54,Lucrativo
2023-07-18 15:20:48.979591836,ES,Marketplace,Serviços,Distribuidor,Produto_106,5,2593.1676017369937,2135.0058650270566,458.161736709937,2023,7,July,3,Tuesday,17.67,518.63,Lucrativo
2023-07-18 15:20:48.979591836,PR,Loja Física,Serviços,Distribuidor,Produto_30,8,6148.015280559472,4621.588903309365,1526.4263772501065,2023,7,July,3,Tuesday,24.83,768.5,Lucrativo
2023-07-18 15:20:48.979591836,ES,Online,Móveis,Corporativo,Produto_23,11,23156.90012682164,15150.8484737058,8006.051653115837,2023,7,July,3,Tuesday,34.57,2105.17,Lucrativo
2023-07-19 05:22:06.770708284,MG,Marketplace,Informática,Varejo,Produto_26,6,10263.079267131268,6711.667137412052,3551.412129719214,2023,7,July,3,Wednesday,34.6,1710.51,Lucrativo
2023-07-19 19:23:24.561824730,SC,Loja Física,Móveis,Corporativo,Produto_117,9,12304.205833317408,9086.372742237729,3217.8330910796794,2023,7,July,3,Wednesday,26.15,1367.13,Lucrativo
2023-07-19 19:23:24.561824730,RJ,Marketplace,Serviços,Distribuidor,Produto_38,11,20322.90397748434,13268.394844467037,7054.509133017305,2023,7,July,3,Wednesday,34.71,1847.54,Lucrativo
2023-07-20 02:24:03.457382954,BA,Representante,Serviços,Varejo,Produto_87,11,26609.34002339719,20051.217646401077,6558.122376996118,2023,7,July,3,Thursday,24.65,2419.03,Lucrativo
2023-07-20 02:24:03.457382954,BA,Loja Física,Acessórios,Varejo,Produto_109,8,780.929041573119,514.4283987902628,266.5006427828562,2023,7,July,3,Thursday,34.13,97.62,Lucrativo
2023-07-20 02:24:03.457382954,RJ,Representante,Móveis,Distribuidor,Produto_26,8,11841.58210014817,9198.599884181962,2642.982215966209,2023,7,July,3,Thursday,22.32,1480.2,Lucrativo
2023-07-20 16:25:21.248499400,MG,Online,Móveis,Corporativo,Produto_10,12,16667.571723506564,13426.808197850109,3240.7635256564554,2023,7,July,3,Thursday,19.44,1388.96,Lucrativo
2023-07-20 16:25:21.248499400,ES,Loja Física,Serviços,Corporativo,Produto_62,1,1602.847745263365,906.6878514626628,696.159893800702,2023,7,July,3,Thursday,43.43,1602.85,Lucrativo
2023-07-21 06:26:39.039615846,BA,Loja Física,Móveis,Varejo,Produto_17,2,2189.5598969329167,1734.8040405260213,454.7558564068954,2023,7,July,3,Friday,20.77,1094.78,Lucrativo
2023-07-21 06:26:39.039615846,ES,Online,Móveis,Varejo,Produto_44,4,4046.028471711377,3408.459687920481,637.5687837908963,2023,7,July,3,Friday,15.76,1011.51,Lucrativo
2023-07-21 06:26:39.039615846,MG,Online,Eletrônicos,Distribuidor,Produto_45,3,1921.5832735915403,1469.479332530192,452.1039410613487,2023,7,July,3,Friday,23.53,640.53,Lucrativo
2023-07-21 06:26:39.039615846,SC,Online,Eletrônicos,Distribuidor,Produto_77,4,8201.347782040019,4602.560281744026,3598.7875002959927,2023,7,July,3,Friday,43.88,2050.34,Lucrativo
2023-07-21 13:27:17.935174070,RS,Online,Eletrônicos,Distribuidor,Produto_17,1,588.410319453655,491.30542240918646,97.10489704446854,2023,7,July,3,Friday,16.5,588.41,Lucrativo
2023-07-22 03:28:35.726290516,PR,Marketplace,Móveis,Varejo,Produto_17,4,1441.2529659989646,852.2718207151744,588.9811452837902,2023,7,July,3,Saturday,40.87,360.31,Lucrativo
2023-07-22 17:29:53.517406962,ES,Marketplace,Eletrônicos,Corporativo,Produto_33,8,5598.458909420976,3484.1064803808745,2114.352429040101,2023,7,July,3,Saturday,37.77,699.81,Lucrativo
2023-07-22 17:29:53.517406962,MG,Marketplace,Acessórios,Corporativo,Produto_67,8,17601.721883120394,11333.6838450676,6268.038038052795,2023,7,July,3,Saturday,35.61,2200.22,Lucrativo
2023-07-23 00:30:32.412965186,RJ,Online,Eletrônicos,Distribuidor,Produto_38,6,5938.644412385891,4216.569445192201,1722.07496719369,2023,7,July,3,Sunday,29.0,989.77,Lucrativo
2023-07-23 14:31:50.204081632,PR,Loja Física,Informática,Distribuidor,Produto_2,3,4518.908970996687,2846.632237582734,1672.2767334139526,2023,7,July,3,Sunday,37.01,1506.3,Lucrativo
2023-07-24 04:33:07.995198080,SC,Marketplace,Eletrônicos,Distribuidor,Produto_75,9,3330.806738911096,2014.593690019348,1316.2130488917478,2023,7,July,3,Monday,39.52,370.09,Lucrativo
2023-07-24 04:33:07.995198080,MG,Marketplace,Móveis,Corporativo,Produto_57,5,6394.338461354088,4873.689716724546,1520.6487446295414,2023,7,July,3,Monday,23.78,1278.87,Lucrativo
2023-07-24 04:33:07.995198080,BA,Marketplace,Eletrônicos,Varejo,Produto_99,12,21436.41221020838,15487.618928906088,5948.793281302291,2023,7,July,3,Monday,27.75,1786.37,Lucrativo
2023-07-24 04:33:07.995198080,SC,Marketplace,Acessórios,Varejo,Produto_85,7,9476.714828683504,6350.6647204535575,3126.050108229946,2023,7,July,3,Monday,32.99,1353.82,Lucrativo
2023-07-24 11:33:46.890756302,PR,Representante,Informática,Corporativo,Produto_99,11,23511.69239371174,17338.432160465054,6173.260233246685,2023,7,July,3,Monday,26.26,2137.43,Lucrativo
2023-07-24 11:33:46.890756302,RS,Loja Física,Acessórios,Varejo,Produto_65,13,20321.17730249348,14581.2895980039,5739.887704489582,2023,7,July,3,Monday,28.25,1563.17,Lucrativo
2023-07-25 01:35:04.681872748,RJ,Representante,Eletrônicos,Varejo,Produto_25,7,14138.990840253096,10287.802509395471,3851.188330857625,2023,7,July,3,Tuesday,27.24,2019.86,Lucrativo
2023-07-25 01:35:04.681872748,RJ,Representante,Móveis,Corporativo,Produto_19,10,17547.156713231612,9722.43166765966,7824.725045571953,2023,7,July,3,Tuesday,44.59,1754.72,Lucrativo
2023-07-25 08:35:43.577430972,SC,Online,Informática,Varejo,Produto_33,4,2882.2661689882398,1633.6302979724437,1248.6358710157956,2023,7,July,3,Tuesday,43.32,720.57,Lucrativo
2023-07-25 08:35:43.577430972,ES,Online,Serviços,Distribuidor,Produto_90,10,19518.900768448177,15464.79820716424,4054.1025612839367,2023,7,July,3,Tuesday,20.77,1951.89,Lucrativo
2023-07-25 08:35:43.577430972,PR,Loja Física,Móveis,Varejo,Produto_118,12,1850.2242254613236,1366.7937676604977,483.43045780082593,2023,7,July,3,Tuesday,26.13,154.19,Lucrativo
2023-07-25 08:35:43.577430972,BA,Online,Eletrônicos,Distribuidor,Produto_109,13,9904.447843741951,6719.136330214784,3185.311513527168,2023,7,July,3,Tuesday,32.16,761.88,Lucrativo
2023-07-26 12:38:19.159663866,ES,Loja Física,Serviços,Distribuidor,Produto_93,3,3553.9175495358104,2077.9171877592944,1476.000361776516,2023,7,July,3,Wednesday,41.53,1184.64,Lucrativo
2023-07-26 19:38:58.055222088,SC,Loja Física,Informática,Distribuidor,Produto_19,11,5166.280448293792,3275.59647973513,1890.683968558662,2023,7,July,3,Wednesday,36.6,469.66,Lucrativo
2023-07-27 09:40:15.846338536,SC,Loja Física,Eletrônicos,Distribuidor,Produto_5,1,1969.9138402621995,1284.7835404295872,685.1302998326123,2023,7,July,3,Thursday,34.78,1969.91,Lucrativo
2023-07-28 13:42:51.428571428,SP,Online,Serviços,Corporativo,Produto_62,2,4225.663381665749,2742.8930071914638,1482.7703744742853,2023,7,July,3,Friday,35.09,2112.83,Lucrativo
2023-07-28 13:42:51.428571428,PR,Loja Física,Eletrônicos,Varejo,Produto_97,7,14520.51745184484,10214.702802262074,4305.814649582766,2023,7,July,3,Friday,29.65,2074.36,Lucrativo
2023-07-28 13:42:51.428571428,SC,Marketplace,Acessórios,Varejo,Produto_62,9,10653.856696712108,6292.831542190746,4361.025154521361,2023,7,July,3,Friday,40.93,1183.76,Lucrativo
2023-07-29 10:44:48.115246100,MG,Representante,Serviços,Varejo,Produto_117,6,11852.242793576508,8148.650790028671,3703.5920035478375,2023,7,July,3,Saturday,31.25,1975.37,Lucrativo
2023-07-29 17:45:27.010804320,SP,Online,Informática,Corporativo,Produto_114,4,7081.6910104015815,4119.928840370918,2961.762170030664,2023,7,July,3,Saturday,41.82,1770.42,Lucrativo
2023-07-30 00:46:05.906362544,ES,Loja Física,Informática,Distribuidor,Produto_12,8,12456.481017986109,9784.019170849102,2672.4618471370068,2023,7,July,3,Sunday,21.45,1557.06,Lucrativo
2023-07-30 00:46:05.906362544,PR,Loja Física,Móveis,Corporativo,Produto_19,7,2214.359000622793,1224.2655157423203,990.0934848804724,2023,7,July,3,Sunday,44.71,316.34,Lucrativo
2023-07-30 07:46:44.801920768,MG,Marketplace,Acessórios,Corporativo,Produto_56,10,16386.398250084167,12056.256656045944,4330.141594038221,2023,7,July,3,Sunday,26.43,1638.64,Lucrativo
2023-07-31 04:48:41.488595436,ES,Online,Acessórios,Distribuidor,Produto_34,9,15794.338286812444,12011.105624202428,3783.2326626100166,2023,7,July,3,Monday,23.95,1754.93,Lucrativo
2023-07-31 18:49:59.279711884,MG,Representante,Eletrônicos,Corporativo,Produto_59,6,13869.361542819614,9268.925357703003,4600.436185116609,2023,7,July,3,Monday,33.17,2311.56,Lucrativo
2023-08-01 01:50:38.175270108,SP,Loja Física,Móveis,Varejo,Produto_109,7,2637.75150033488,1646.7986050779368,990.9528952569432,2023,8,August,3,Tuesday,37.57,376.82,Lucrativo
2023-08-01 08:51:17.070828332,RS,Online,Móveis,Corporativo,Produto_46,13,15052.018528769962,9488.84545800968,5563.173070760282,2023,8,August,3,Tuesday,36.96,1157.85,Lucrativo
2023-08-01 22:52:34.861944776,MG,Loja Física,Informática,Distribuidor,Produto_26,7,9845.015488686877,6609.392868300052,3235.622620386825,2023,8,August,3,Tuesday,32.87,1406.43,Lucrativo
2023-08-02 12:53:52.653061224,SC,Representante,Acessórios,Varejo,Produto_111,11,19436.008590798032,11465.324913296958,7970.683677501074,2023,8,August,3,Wednesday,41.01,1766.91,Lucrativo
2023-08-03 16:56:28.235294116,RS,Online,Informática,Corporativo,Produto_9,14,34587.5535095238,25054.804998741667,9532.748510782134,2023,8,August,3,Thursday,27.56,2470.54,Lucrativo
2023-08-04 20:59:03.817527012,BA,Online,Móveis,Varejo,Produto_23,6,13336.263809949767,9388.246916507802,3948.016893441965,2023,8,August,3,Friday,29.6,2222.71,Lucrativo
2023-08-04 20:59:03.817527012,PR,Online,Móveis,Corporativo,Produto_107,9,20023.98856013843,14144.950038596771,5879.038521541657,2023,8,August,3,Friday,29.36,2224.89,Lucrativo
2023-08-05 11:00:21.608643456,RS,Loja Física,Serviços,Corporativo,Produto_74,9,5718.380416566783,4358.035850866259,1360.3445657005232,2023,8,August,3,Saturday,23.79,635.38,Lucrativo
2023-08-05 11:00:21.608643456,ES,Online,Eletrônicos,Varejo,Produto_106,5,1588.4540682380011,883.6123726406403,704.8416955973609,2023,8,August,3,Saturday,44.37,317.69,Lucrativo
2023-08-06 01:01:39.399759904,PR,Representante,Informática,Distribuidor,Produto_110,2,1815.513540994362,1173.3515285539029,642.1620124404594,2023,8,August,3,Sunday,35.37,907.76,Lucrativo
2023-08-06 01:01:39.399759904,SP,Representante,Móveis,Varejo,Produto_86,2,826.9045283029653,490.1716919732691,336.7328363296962,2023,8,August,3,Sunday,40.72,413.45,Lucrativo
2023-08-06 08:02:18.295318128,SP,Marketplace,Informática,Varejo,Produto_25,5,9176.705892349788,7746.40387590926,1430.302016440528,2023,8,August,3,Sunday,15.59,1835.34,Lucrativo
2023-08-06 15:02:57.190876352,RJ,Online,Eletrônicos,Varejo,Produto_52,5,1827.0963861314167,1491.7479504412686,335.34843569014856,2023,8,August,3,Sunday,18.35,365.42,Lucrativo
2023-08-09 06:08:47.250900360,MG,Representante,Acessórios,Corporativo,Produto_22,4,3249.436254760071,2486.427043789648,763.0092109704228,2023,8,August,3,Wednesday,23.48,812.36,Lucrativo
2023-08-10 03:10:43.937575028,RJ,Marketplace,Informática,Corporativo,Produto_81,9,7355.203200111047,4585.437746739288,2769.76545337176,2023,8,August,3,Thursday,37.66,817.24,Lucrativo
2023-08-10 10:11:22.833133252,PR,Representante,Informática,Corporativo,Produto_22,4,4745.576560910512,3391.203543967562,1354.37301694295,2023,8,August,3,Thursday,28.54,1186.39,Lucrativo
2023-08-10 10:11:22.833133252,RS,Loja Física,Móveis,Varejo,Produto_94,12,29844.155278270584,23458.629092007344,6385.52618626324,2023,8,August,3,Thursday,21.4,2487.01,Lucrativo
2023-08-10 17:12:01.728691476,MG,Marketplace,Acessórios,Varejo,Produto_57,3,7313.838432044486,6060.6143349924405,1253.2240970520452,2023,8,August,3,Thursday,17.13,2437.95,Lucrativo
2023-08-11 07:13:19.519807924,PR,Online,Serviços,Varejo,Produto_18,6,13218.374083863118,8375.822101713622,4842.551982149496,2023,8,August,3,Friday,36.64,2203.06,Lucrativo
2023-08-11 14:13:58.415366148,RS,Online,Eletrônicos,Distribuidor,Produto_34,1,178.52820763438544,118.94334146411369,59.584866170271766,2023,8,August,3,Friday,33.38,178.53,Lucrativo
2023-08-13 01:17:12.893157264,SC,Online,Informática,Varejo,Produto_54,5,10036.198062004303,6325.529229610647,3710.668832393656,2023,8,August,3,Sunday,36.97,2007.24,Lucrativo
2023-08-13 08:17:51.788715488,RS,Representante,Informática,Distribuidor,Produto_82,6,804.6829157999427,527.7729104899811,276.91000530996166,2023,8,August,3,Sunday,34.41,134.11,Lucrativo
2023-08-13 15:18:30.684273708,RS,Marketplace,Acessórios,Distribuidor,Produto_32,3,2335.285164913545,1609.8523573592993,725.4328075542458,2023,8,August,3,Sunday,31.06,778.43,Lucrativo
2023-08-13 15:18:30.684273708,MG,Representante,Móveis,Varejo,Produto_1,1,364.8347473279636,270.86577509473614,93.96897223322748,2023,8,August,3,Sunday,25.76,364.83,Lucrativo
2023-08-13 15:18:30.684273708,RS,Representante,Eletrônicos,Distribuidor,Produto_85,4,5109.199179148965,3189.5070940633377,1919.692085085628,2023,8,August,3,Sunday,37.57,1277.3,Lucrativo
2023-08-13 22:19:09.579831932,RS,Loja Física,Informática,Distribuidor,Produto_24,2,4205.011482216662,3503.954748537737,701.0567336789254,2023,8,August,3,Sunday,16.67,2102.51,Lucrativo
2023-08-14 05:19:48.475390156,ES,Representante,Móveis,Distribuidor,Produto_8,5,10087.908554537784,7031.393942181543,3056.514612356241,2023,8,August,3,Monday,30.3,2017.58,Lucrativo
2023-08-14 12:20:27.370948380,ES,Loja Física,Eletrônicos,Varejo,Produto_99,1,1278.993031861581,944.6523126168132,334.3407192447676,2023,8,August,3,Monday,26.14,1278.99,Lucrativo
2023-08-14 19:21:06.266506604,PR,Loja Física,Móveis,Corporativo,Produto_8,7,7896.108363978898,5831.59467374641,2064.5136902324875,2023,8,August,3,Monday,26.15,1128.02,Lucrativo
2023-08-15 09:22:24.057623048,BA,Online,Acessórios,Corporativo,Produto_58,13,24889.773229364117,15179.681529114596,9710.091700249515,2023,8,August,3,Tuesday,39.01,1914.6,Lucrativo
2023-08-15 09:22:24.057623048,BA,Online,Móveis,Varejo,Produto_87,13,2864.2610570642755,2088.022709031565,776.2383480327103,2023,8,August,3,Tuesday,27.1,220.33,Lucrativo
2023-08-15 23:23:41.848739496,SP,Loja Física,Informática,Corporativo,Produto_3,6,11443.72304019348,6554.070729286964,4889.652310906516,2023,8,August,3,Tuesday,42.73,1907.29,Lucrativo
2023-08-16 06:24:20.744297720,RJ,Representante,Serviços,Corporativo,Produto_101,8,18351.45644083938,14518.354856749034,3833.1015840903474,2023,8,August,3,Wednesday,20.89,2293.93,Lucrativo
2023-08-16 06:24:20.744297720,SC,Marketplace,Eletrônicos,Distribuidor,Produto_51,1,604.7872171545358,342.9027037322791,261.8845134222567,2023,8,August,3,Wednesday,43.3,604.79,Lucrativo
2023-08-16 13:24:59.639855944,RS,Representante,Móveis,Distribuidor,Produto_2,9,11770.33790304777,9226.926282158434,2543.411620889336,2023,8,August,3,Wednesday,21.61,1307.82,Lucrativo
2023-08-16 13:24:59.639855944,RS,Online,Móveis,Distribuidor,Produto_29,5,10741.427296906517,7099.975473884189,3641.451823022328,2023,8,August,3,Wednesday,33.9,2148.29,Lucrativo
2023-08-16 20:25:38.535414164,RS,Online,Eletrônicos,Varejo,Produto_34,4,8416.444765440234,5393.368656476951,3023.076108963284,2023,8,August,3,Wednesday,35.92,2104.11,Lucrativo
2023-08-17 03:26:17.430972388,ES,Representante,Móveis,Varejo,Produto_96,2,1658.742637800753,1055.35366200292,603.3889757978329,2023,8,August,3,Thursday,36.38,829.37,Lucrativo
2023-08-17 10:26:56.326530612,RS,Representante,Serviços,Varejo,Produto_1,7,7182.6917491131535,4957.412974647267,2225.2787744658863,2023,8,August,3,Thursday,30.98,1026.1,Lucrativo
2023-08-18 07:28:53.013205280,RJ,Marketplace,Informática,Distribuidor,Produto_60,4,5074.335215210908,3145.233747067234,1929.101468143674,2023,8,August,3,Friday,38.02,1268.58,Lucrativo
2023-08-18 14:29:31.908763504,RJ,Marketplace,Serviços,Distribuidor,Produto_53,1,895.9225113255007,550.0509634885221,345.8715478369786,2023,8,August,3,Friday,38.61,895.92,Lucrativo
2023-08-18 14:29:31.908763504,BA,Representante,Eletrônicos,Corporativo,Produto_108,2,1782.4315934386543,1343.983834114218,438.4477593244367,2023,8,August,3,Friday,24.6,891.22,Lucrativo
2023-08-19 04:30:49.699879952,PR,Marketplace,Informática,Distribuidor,Produto_6,8,778.6407092730727,581.677512424765,196.9631968483077,2023,8,August,3,Saturday,25.3,97.33,Lucrativo
2023-08-19 04:30:49.699879952,PR,Representante,Móveis,Distribuidor,Produto_63,12,21534.40329052208,13558.175553128274,7976.227737393807,2023,8,August,3,Saturday,37.04,1794.53,Lucrativo
2023-08-19 18:32:07.490996400,RS,Loja Física,Informática,Corporativo,Produto_76,14,19343.288149301014,11867.131421980244,7476.156727320769,2023,8,August,3,Saturday,38.65,1381.66,Lucrativo
2023-08-20 08:33:25.282112844,PR,Online,Serviços,Varejo,Produto_30,2,3717.090463382497,2567.330646227972,1149.7598171545255,2023,8,August,3,Sunday,30.93,1858.55,Lucrativo
2023-08-20 08:33:25.282112844,ES,Representante,Eletrônicos,Distribuidor,Produto_17,4,5975.8884519515495,4604.41566692237,1371.4727850291792,2023,8,August,3,Sunday,22.95,1493.97,Lucrativo
2023-08-20 15:34:04.177671068,PR,Online,Móveis,Varejo,Produto_64,5,1868.7563825807915,1530.602510908407,338.1538716723842,2023,8,August,3,Sunday,18.1,373.75,Lucrativo
2023-08-21 12:36:00.864345740,SP,Marketplace,Eletrônicos,Varejo,Produto_11,8,15394.045550237772,11991.987899398868,3402.057650838904,2023,8,August,3,Monday,22.1,1924.26,Lucrativo
2023-08-21 12:36:00.864345740,SP,Representante,Informática,Varejo,Produto_46,2,2419.39481654533,1789.943824493909,629.4509920514208,2023,8,August,3,Monday,26.02,1209.7,Lucrativo
2023-08-22 09:37:57.551020408,MG,Marketplace,Móveis,Varejo,Produto_99,4,381.7723180991932,286.14199013694014,95.63032796225303,2023,8,August,3,Tuesday,25.05,95.44,Lucrativo
2023-08-22 23:39:15.342136856,SP,Marketplace,Acessórios,Distribuidor,Produto_108,8,13484.646827251789,11141.422673676318,2343.224153575471,2023,8,August,3,Tuesday,17.38,1685.58,Lucrativo
2023-08-22 23:39:15.342136856,SP,Online,Serviços,Distribuidor,Produto_115,9,8195.688112547674,5002.45090343352,3193.237209114154,2023,8,August,3,Tuesday,38.96,910.63,Lucrativo
2023-08-23 06:39:54.237695076,RJ,Representante,Móveis,Varejo,Produto_50,2,1646.3092100818778,1111.2846206442227,535.0245894376551,2023,8,August,3,Wednesday,32.5,823.15,Lucrativo
2023-08-23 13:40:33.133253300,PR,Online,Eletrônicos,Distribuidor,Produto_114,8,10036.276302184891,6664.439313036815,3371.836989148078,2023,8,August,3,Wednesday,33.6,1254.53,Lucrativo
2023-08-26 11:47:02.088835536,MG,Representante,Eletrônicos,Corporativo,Produto_106,6,9501.215641675992,7348.166437421338,2153.049204254654,2023,8,August,3,Saturday,22.66,1583.54,Lucrativo
2023-08-27 08:48:58.775510204,RJ,Online,Serviços,Distribuidor,Produto_53,4,6736.301389572422,4829.331589651946,1906.9697999204757,2023,8,August,3,Sunday,28.31,1684.08,Lucrativo
2023-08-27 08:48:58.775510204,PR,Loja Física,Móveis,Varejo,Produto_10,10,621.8258903975548,354.3639054966248,267.46198490093,2023,8,August,3,Sunday,43.01,62.18,Lucrativo
2023-08-27 08:48:58.775510204,ES,Online,Serviços,Distribuidor,Produto_2,6,1822.976882672415,1249.1743472978208,573.8025353745943,2023,8,August,3,Sunday,31.48,303.83,Lucrativo
2023-08-27 08:48:58.775510204,SC,Representante,Serviços,Varejo,Produto_45,6,3766.7899629281055,2529.301903414999,1237.4880595131067,2023,8,August,3,Sunday,32.85,627.8,Lucrativo
2023-08-27 15:49:37.671068428,PR,Marketplace,Informática,Corporativo,Produto_117,1,954.8363133186052,604.8870104927393,349.949302825866,2023,8,August,3,Sunday,36.65,954.84,Lucrativo
2023-08-27 22:50:16.566626652,ES,Representante,Eletrônicos,Varejo,Produto_105,1,1007.64583013778,577.2809940317537,430.3648361060261,2023,8,August,3,Sunday,42.71,1007.65,Lucrativo
2023-08-28 05:50:55.462184872,RS,Loja Física,Móveis,Corporativo,Produto_33,14,9264.037307731533,7434.221977803462,1829.8153299280705,2023,8,August,3,Monday,19.75,661.72,Lucrativo
2023-08-28 05:50:55.462184872,BA,Online,Acessórios,Varejo,Produto_87,5,8526.098385133031,6435.282932627879,2090.8154525051523,2023,8,August,3,Monday,24.52,1705.22,Lucrativo
2023-08-28 05:50:55.462184872,SC,Marketplace,Móveis,Distribuidor,Produto_111,10,2286.4667922116323,1495.16195283108,791.3048393805523,2023,8,August,3,Monday,34.61,228.65,Lucrativo
2023-08-28 12:51:34.357743096,SP,Loja Física,Eletrônicos,Varejo,Produto_60,2,4676.893118413982,3147.381660242792,1529.51145817119,2023,8,August,3,Monday,32.7,2338.45,Lucrativo
2023-08-28 12:51:34.357743096,ES,Loja Física,Móveis,Corporativo,Produto_26,14,26358.254569722387,17218.571047030753,9139.683522691634,2023,8,August,3,Monday,34.67,1882.73,Lucrativo
2023-08-28 12:51:34.357743096,SC,Representante,Acessórios,Varejo,Produto_48,5,4682.046078322441,3242.743454874275,1439.3026234481658,2023,8,August,3,Monday,30.74,936.41,Lucrativo
2023-08-28 12:51:34.357743096,SC,Online,Serviços,Distribuidor,Produto_95,5,5610.791452044788,4708.946835166676,901.844616878112,2023,8,August,3,Monday,16.07,1122.16,Lucrativo
2023-08-28 19:52:13.253301320,PR,Marketplace,Serviços,Varejo,Produto_78,1,512.24711350868,354.36433800844804,157.8827755002319,2023,8,August,3,Monday,30.82,512.25,Lucrativo
2023-08-28 19:52:13.253301320,MG,Representante,Acessórios,Varejo,Produto_8,4,5151.50282445892,3499.580439613336,1651.922384845584,2023,8,August,3,Monday,32.07,1287.88,Lucrativo
2023-08-28 19:52:13.253301320,PR,Online,Eletrônicos,Varejo,Produto_74,10,3799.149453919194,2733.6544012833706,1065.4950526358234,2023,8,August,3,Monday,28.05,379.91,Lucrativo
2023-08-28 19:52:13.253301320,ES,Representante,Informática,Distribuidor,Produto_22,3,4816.045746447247,3910.15665536129,905.8890910859571,2023,8,August,3,Monday,18.81,1605.35,Lucrativo
2023-08-28 19:52:13.253301320,RJ,Marketplace,Serviços,Corporativo,Produto_96,2,2221.7241575511525,1622.052220100205,599.6719374509476,2023,8,August,3,Monday,26.99,1110.86,Lucrativo
2023-08-29 02:52:52.148859544,RS,Marketplace,Eletrônicos,Varejo,Produto_114,1,716.2273667708438,402.3030650595306,313.9243017113132,2023,8,August,3,Tuesday,43.83,716.23,Lucrativo
2023-08-29 16:54:09.939975992,BA,Representante,Informática,Corporativo,Produto_26,8,7767.3039318339315,4373.42751455705,3393.876417276881,2023,8,August,3,Tuesday,43.69,970.91,Lucrativo
2023-08-31 10:58:03.313325328,PR,Representante,Serviços,Distribuidor,Produto_55,2,4685.769330625844,2998.459077397056,1687.310253228789,2023,8,August,3,Thursday,36.01,2342.88,Lucrativo
2023-08-31 17:58:42.208883552,MG,Loja Física,Acessórios,Corporativo,Produto_79,12,7882.702570303982,4495.1140467665045,3387.588523537477,2023,8,August,3,Thursday,42.97,656.89,Lucrativo
2023-09-01 00:59:21.104441776,RS,Representante,Eletrônicos,Varejo,Produto_9,4,6989.258762997767,5389.679457845784,1599.5793051519831,2023,9,September,3,Friday,22.89,1747.31,Lucrativo
2023-09-01 00:59:21.104441776,SP,Online,Informática,Corporativo,Produto_50,9,19966.56492124597,15871.428838580778,4095.1360826651935,2023,9,September,3,Friday,20.51,2218.51,Lucrativo
2023-09-01 15:00:38.895558224,RS,Representante,Eletrônicos,Distribuidor,Produto_72,8,2883.74475067247,1627.796733923598,1255.948016748872,2023,9,September,3,Friday,43.55,360.47,Lucrativo
2023-09-01 22:01:17.791116448,BA,Representante,Móveis,Distribuidor,Produto_38,13,19297.681617095677,12531.077533447871,6766.6040836478005,2023,9,September,3,Friday,35.06,1484.44,Lucrativo
2023-09-02 05:01:56.686674668,PR,Representante,Serviços,Distribuidor,Produto_71,12,7046.411626821854,4364.935763201035,2681.475863620819,2023,9,September,3,Saturday,38.05,587.2,Lucrativo
2023-09-02 12:02:35.582232892,PR,Marketplace,Móveis,Distribuidor,Produto_26,9,8983.32925655751,6026.110564984913,2957.218691572597,2023,9,September,3,Saturday,32.92,998.15,Lucrativo
2023-09-02 12:02:35.582232892,RS,Marketplace,Acessórios,Varejo,Produto_51,13,25973.535622029267,19393.653876444198,6579.881745585073,2023,9,September,3,Saturday,25.33,1997.96,Lucrativo
2023-09-03 02:03:53.373349340,SP,Marketplace,Serviços,Distribuidor,Produto_98,5,5369.491639185116,4376.866574039559,992.6250651455566,2023,9,September,3,Sunday,18.49,1073.9,Lucrativo
2023-09-03 02:03:53.373349340,PR,Marketplace,Eletrônicos,Distribuidor,Produto_47,4,6506.024936008136,5410.787249876098,1095.237686132038,2023,9,September,3,Sunday,16.83,1626.51,Lucrativo
2023-09-03 02:03:53.373349340,ES,Marketplace,Móveis,Corporativo,Produto_12,1,687.6938330543074,570.1446693842187,117.54916367008876,2023,9,September,3,Sunday,17.09,687.69,Lucrativo
2023-09-03 09:04:32.268907564,PR,Marketplace,Móveis,Distribuidor,Produto_37,2,4211.548343395317,3438.700780300117,772.8475630951998,2023,9,September,3,Sunday,18.35,2105.77,Lucrativo
2023-09-03 16:05:11.164465788,SC,Representante,Eletrônicos,Varejo,Produto_40,12,5283.305118650238,3860.793185379447,1422.5119332707914,2023,9,September,3,Sunday,26.92,440.28,Lucrativo
2023-09-04 06:06:28.955582232,ES,Representante,Acessórios,Varejo,Produto_93,8,15905.836716748214,12948.77172082716,2957.064995921055,2023,9,September,3,Monday,18.59,1988.23,Lucrativo
2023-09-04 13:07:07.851140456,SP,Representante,Eletrônicos,Corporativo,Produto_98,1,560.4009484337016,435.76473890876406,124.63620952493756,2023,9,September,3,Monday,22.24,560.4,Lucrativo
